,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
1,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,155.11629,1,321,2,946.8327
2,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,158.10927,1,321,2,946.8327
3,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,150.92146,1,321,2,946.8327
4,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,144.16177,1,321,2,946.8327
5,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,172.77515,1,321,2,946.8327
6,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,248.56189,1,321,2,946.8327
7,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,425.15155,1,321,2,946.8327
8,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,689.3525,1,321,2,946.8327
9,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,900.7164,1,321,2,946.8327
10,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,946.8327,1,321,2,946.8327
11,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,853.774,1,321,2,946.8327
12,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,702.3234,1,321,2,946.8327
13,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,577.6232,1,321,2,946.8327
14,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,480.25806,1,321,2,946.8327
15,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,372.57925,1,321,2,946.8327
16,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,307.59787,1,321,2,946.8327
17,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,443.34277,1,321,2,946.8327
18,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,693.5234,1,321,2,946.8327
19,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,898.4746,1,321,2,946.8327
20,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,932.92114,1,321,2,946.8327
0,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,265.00656,1,321,3,2220.6074
1,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,266.15915,1,321,3,2220.6074
2,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,267.48355,1,321,3,2220.6074
3,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,268.82462,1,321,3,2220.6074
4,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,269.527,1,321,3,2220.6074
5,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,275.69467,1,321,3,2220.6074
6,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,365.43845,1,321,3,2220.6074
7,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,529.1836,1,321,3,2220.6074
8,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,791.22974,1,321,3,2220.6074
9,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,1223.0664,1,321,3,2220.6074
10,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,1673.4769,1,321,3,2220.6074
11,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,2001.3032,1,321,3,2220.6074
12,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,2188.507,1,321,3,2220.6074
13,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,2220.6074,1,321,3,2220.6074
14,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,2006.5157,1,321,3,2220.6074
15,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,1529.2174,1,321,3,2220.6074
16,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,976.7051,1,321,3,2220.6074
17,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,588.8716,1,321,3,2220.6074
18,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,424.3662,1,321,3,2220.6074
19,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,474.61987,1,321,3,2220.6074
20,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,774.1073,1,321,3,2220.6074
0,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,198.691,2,321,0,207.6103
1,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,201.91768,2,321,0,207.6103
2,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,203.6763,2,321,0,207.6103
3,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,204.52403,2,321,0,207.6103
4,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,204.9293,2,321,0,207.6103
5,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,204.84103,2,321,0,207.6103
6,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,205.15298,2,321,0,207.6103
7,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,206.34207,2,321,0,207.6103
8,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,207.43935,2,321,0,207.6103
9,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,207.6103,2,321,0,207.6103
10,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,207.1885,2,321,0,207.6103
11,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,206.14862,2,321,0,207.6103
12,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,203.39825,2,321,0,207.6103
13,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,199.10847,2,321,0,207.6103
14,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,194.14725,2,321,0,207.6103
15,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,190.88048,2,321,0,207.6103
16,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,190.14659,2,321,0,207.6103
17,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,189.32176,2,321,0,207.6103
18,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,189.34772,2,321,0,207.6103
19,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,190.30437,2,321,0,207.6103
20,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,191.207,2,321,0,207.6103
0,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,116.77427,2,321,1,220.56238
1,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,116.05014,2,321,1,220.56238
2,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,116.48649,2,321,1,220.56238
3,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,120.37624,2,321,1,220.56238
4,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,131.34763,2,321,1,220.56238
5,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,144.87212,2,321,1,220.56238
6,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,152.50044,2,321,1,220.56238
7,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,153.70718,2,321,1,220.56238
8,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,157.5994,2,321,1,220.56238
9,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,176.25635,2,321,1,220.56238
10,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,203.72937,2,321,1,220.56238
11,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,220.56238,2,321,1,220.56238
12,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,207.02524,2,321,1,220.56238
13,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,175.92119,2,321,1,220.56238
14,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,151.42526,2,321,1,220.56238
15,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,137.12991,2,321,1,220.56238
16,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,127.369,2,321,1,220.56238
17,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,124.004745,2,321,1,220.56238
18,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,124.86578,2,321,1,220.56238
19,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,125.91412,2,321,1,220.56238
20,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,124.49506,2,321,1,220.56238
0,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,143.88138,2,321,2,998.8397
1,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,154.90881,2,321,2,998.8397
2,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,160.36597,2,321,2,998.8397
3,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,155.32071,2,321,2,998.8397
4,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,145.06926,2,321,2,998.8397
5,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,168.74742,2,321,2,998.8397
6,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,236.59418,2,321,2,998.8397
7,X_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,389.86697,2,321,2,998.8397
