,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
19,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,270.32492,1,260,0,273.50403
20,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,267.44757,1,260,0,273.50403
0,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,112.395485,1,260,1,131.75749
1,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,112.768684,1,260,1,131.75749
2,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,113.77092,1,260,1,131.75749
3,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,114.60766,1,260,1,131.75749
4,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,115.73882,1,260,1,131.75749
5,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,118.09444,1,260,1,131.75749
6,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,121.206085,1,260,1,131.75749
7,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,125.185455,1,260,1,131.75749
8,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,129.54997,1,260,1,131.75749
9,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,131.75749,1,260,1,131.75749
10,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,130.75873,1,260,1,131.75749
11,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,128.38281,1,260,1,131.75749
12,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,125.756615,1,260,1,131.75749
13,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,122.24205,1,260,1,131.75749
14,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,118.7503,1,260,1,131.75749
15,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,117.067505,1,260,1,131.75749
16,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,116.99077,1,260,1,131.75749
17,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,116.83268,1,260,1,131.75749
18,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,116.70478,1,260,1,131.75749
19,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,116.03525,1,260,1,131.75749
20,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,114.694405,1,260,1,131.75749
0,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,188.98288,1,260,2,1116.069
1,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,197.75493,1,260,2,1116.069
2,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,225.15422,1,260,2,1116.069
3,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,279.5013,1,260,2,1116.069
4,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,387.05505,1,260,2,1116.069
5,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,546.0623,1,260,2,1116.069
6,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,650.5238,1,260,2,1116.069
