,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
14,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,274.31577,0,166,3,311.6992
15,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,273.36115,0,166,3,311.6992
16,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,272.59326,0,166,3,311.6992
17,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,272.23685,0,166,3,311.6992
18,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,272.1726,0,166,3,311.6992
19,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,272.45294,0,166,3,311.6992
20,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,273.1655,0,166,3,311.6992
0,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,229.20238,1,166,0,229.20238
1,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,227.94997,1,166,0,229.20238
2,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,226.48428,1,166,0,229.20238
3,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,225.99641,1,166,0,229.20238
4,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,224.72324,1,166,0,229.20238
5,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,221.34662,1,166,0,229.20238
6,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,217.20952,1,166,0,229.20238
7,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,212.91048,1,166,0,229.20238
8,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,209.41353,1,166,0,229.20238
9,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,207.1284,1,166,0,229.20238
10,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,205.11362,1,166,0,229.20238
11,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,203.49902,1,166,0,229.20238
12,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,201.66779,1,166,0,229.20238
13,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,199.90173,1,166,0,229.20238
14,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,198.66823,1,166,0,229.20238
15,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,197.6688,1,166,0,229.20238
16,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,196.90562,1,166,0,229.20238
17,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,196.04504,1,166,0,229.20238
18,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,195.05792,1,166,0,229.20238
19,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,194.68199,1,166,0,229.20238
20,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,194.58157,1,166,0,229.20238
0,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,120.464615,1,166,1,139.49925
1,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,122.66272,1,166,1,139.49925
2,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,124.238754,1,166,1,139.49925
3,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,125.21922,1,166,1,139.49925
4,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,130.98892,1,166,1,139.49925
5,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,137.00587,1,166,1,139.49925
6,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,139.49925,1,166,1,139.49925
7,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,138.02087,1,166,1,139.49925
8,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,134.54814,1,166,1,139.49925
9,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,128.47354,1,166,1,139.49925
10,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,124.092995,1,166,1,139.49925
11,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,122.11117,1,166,1,139.49925
12,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,120.84374,1,166,1,139.49925
13,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,120.37436,1,166,1,139.49925
14,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,120.8031,1,166,1,139.49925
15,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,121.1928,1,166,1,139.49925
16,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,121.69928,1,166,1,139.49925
17,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,122.963005,1,166,1,139.49925
18,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,124.78175,1,166,1,139.49925
19,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,125.20358,1,166,1,139.49925
20,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,123.95497,1,166,1,139.49925
0,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,124.24163,1,166,2,676.8838
